date,day_of_week,month,is_weekend,week_of_year,quarter,temperature,humidity,humidity_drop,rainfall,festival,festival_name,festival_intensity,respiratory_alert,baseline_patients,actual_patients,surge_risk,risk_score
2023-01-06,4,1,0,1,1,15.4,43.4,0.0,0.0,0,None,0.0,1,108,142,LOW,41.9
2023-01-07,5,1,1,1,1,16.2,45.1,0.0,0.0,0,None,0.0,0,109,135,HIGH,31.3
2023-01-08,6,1,1,1,1,16.8,45.4,0.0,11.5,0,None,0.0,1,115,149,HIGH,51.8
2023-01-09,0,1,0,2,1,14.3,43.8,1.6,0.0,0,None,0.0,1,110,165,CRITICAL,48.6
2023-01-10,1,1,0,2,1,11.8,43.7,0.1,0.0,0,None,0.0,0,109,130,LOW,15.4
2023-01-11,2,1,0,2,1,14.0,44.7,0.0,0.0,0,None,0.0,0,108,122,LOW,8.2
2023-01-12,3,1,0,2,1,15.7,46.1,0.0,20.7,0,None,0.0,0,109,126,LOW,15.5
2023-01-13,4,1,0,2,1,14.3,48.5,0.0,0.0,0,None,0.0,1,110,148,MEDIUM,42.3
2023-01-14,5,1,1,2,1,12.3,51.3,0.0,0.0,1,Makara Sankranti,0.45,0,114,156,MEDIUM,52.4
2023-01-15,6,1,1,2,1,13.2,48.9,2.4,0.0,1,Makara Sankranti,0.6,1,108,156,CRITICAL,67.1
2023-01-16,0,1,0,3,1,14.9,47.0,1.9,0.0,1,Makara Sankranti,0.45,0,108,153,MEDIUM,35.5
2023-01-17,1,1,0,3,1,17.1,48.5,0.0,31.4,0,None,0.0,0,111,131,MEDIUM,25.9
2023-01-18,2,1,0,3,1,17.1,49.9,0.0,0.0,0,None,0.0,0,116,144,LOW,20.0
2023-01-19,3,1,0,3,1,16.0,47.7,2.3,0.0,0,None,0.0,0,112,130,MEDIUM,10.3
2023-01-20,4,1,0,3,1,14.6,50.0,0.0,0.0,0,None,0.0,0,111,129,LOW,12.1
2023-01-21,5,1,1,3,1,14.8,51.9,0.0,0.0,0,None,0.0,1,115,136,MEDIUM,33.4
2023-01-22,6,1,1,3,1,14.5,54.0,0.0,0.0,0,None,0.0,1,113,142,LOW,35.9
2023-01-23,0,1,0,4,1,13.4,56.8,0.0,0.0,0,None,0.0,1,110,148,HIGH,47.5
2023-01-24,1,1,0,4,1,16.3,50.5,6.3,0.0,0,None,0.0,1,111,137,MEDIUM,28.4
2023-01-25,2,1,0,4,1,18.1,49.3,1.1,0.0,0,None,0.0,0,113,135,LOW,19.8
2023-01-26,3,1,0,4,1,18.5,48.6,0.7,0.0,0,None,0.0,0,114,128,MEDIUM,4.3
2023-01-27,4,1,0,4,1,16.4,47.9,0.7,0.0,0,None,0.0,0,109,120,LOW,3.7
2023-01-28,5,1,1,4,1,17.0,45.8,2.1,0.0,0,None,0.0,0,108,117,LOW,10.4
2023-01-29,6,1,1,4,1,17.2,42.0,3.8,0.0,0,None,0.0,0,109,115,LOW,10.4
2023-01-30,0,1,0,5,1,17.0,44.5,0.0,0.0,0,None,0.0,0,111,132,LOW,13.8
2023-01-31,1,1,0,5,1,17.9,43.4,1.1,0.0,0,None,0.0,0,111,123,LOW,8.7
2023-02-01,2,2,0,5,1,19.2,36.1,7.2,0.0,0,None,0.0,0,110,112,MEDIUM,7.2
2023-02-02,3,2,0,5,1,19.2,34.6,1.5,0.0,0,None,0.0,0,106,104,LOW,3.7
2023-02-03,4,2,0,5,1,19.1,32.8,1.8,0.0,0,None,0.0,1,111,128,MEDIUM,21.5
2023-02-04,5,2,1,5,1,18.7,35.7,0.0,0.0,0,None,0.0,0,109,120,LOW,13.2
2023-02-05,6,2,1,5,1,15.8,37.2,0.0,0.0,0,None,0.0,1,107,122,MEDIUM,31.8
2023-02-06,0,2,0,6,1,16.1,39.4,0.0,0.0,0,None,0.0,1,111,141,MEDIUM,39.0
2023-02-07,1,2,0,6,1,15.5,45.5,0.0,0.0,0,None,0.0,0,118,136,MEDIUM,28.4
2023-02-08,2,2,0,6,1,14.2,43.5,2.0,0.0,0,None,0.0,1,111,136,MEDIUM,36.2
2023-02-09,3,2,0,6,1,16.9,42.9,0.6,0.0,0,None,0.0,1,108,124,LOW,15.6
2023-02-10,4,2,0,6,1,18.8,37.8,5.1,0.0,0,None,0.0,1,112,135,LOW,24.1
2023-02-11,5,2,1,6,1,19.7,34.2,3.7,6.2,0,None,0.0,1,111,144,LOW,41.2
2023-02-12,6,2,1,6,1,19.0,40.6,0.0,0.0,0,None,0.0,0,111,119,LOW,12.1
2023-02-13,0,2,0,7,1,19.8,36.9,3.7,0.0,0,None,0.0,0,109,118,LOW,5.3
2023-02-14,1,2,0,7,1,18.8,34.4,2.6,0.0,0,None,0.0,0,114,119,LOW,4.7
2023-02-15,2,2,0,7,1,18.3,35.8,0.0,0.0,0,None,0.0,0,109,113,LOW,5.1
2023-02-16,3,2,0,7,1,16.4,36.6,0.0,0.0,0,None,0.0,0,107,110,LOW,5.1
2023-02-17,4,2,0,7,1,16.9,34.6,2.0,0.0,0,None,0.0,0,107,108,LOW,4.6
2023-02-18,5,2,1,7,1,16.8,35.2,0.0,0.0,0,None,0.0,1,111,132,MEDIUM,33.4
2023-02-19,6,2,1,7,1,15.1,40.1,0.0,0.0,0,None,0.0,1,107,130,MEDIUM,35.5
2023-02-20,0,2,0,8,1,15.4,37.0,3.1,0.0,0,None,0.0,1,108,140,MEDIUM,44.0
2023-02-21,1,2,0,8,1,15.6,33.4,3.6,25.0,0,None,0.0,1,110,138,MEDIUM,34.9
2023-02-22,2,2,0,8,1,18.0,38.2,0.0,23.0,0,None,0.0,0,109,143,LOW,37.0
2023-02-23,3,2,0,8,1,18.6,39.7,0.0,0.0,0,None,0.0,1,116,164,HIGH,46.3
2023-02-24,4,2,0,8,1,17.9,37.3,2.4,0.0,0,None,0.0,1,110,138,MEDIUM,27.3
2023-02-25,5,2,1,8,1,17.7,33.0,4.3,0.0,0,None,0.0,0,109,121,LOW,9.8
2023-02-26,6,2,1,8,1,17.4,32.9,0.1,0.0,0,None,0.0,1,109,125,LOW,21.0
2023-02-27,0,2,0,9,1,16.8,34.9,0.0,0.0,0,None,0.0,1,112,142,MEDIUM,27.2
2023-02-28,1,2,0,9,1,15.4,39.8,0.0,0.0,0,None,0.0,0,108,113,LOW,7.4
2023-03-01,2,3,0,9,1,19.1,32.8,7.0,0.0,0,None,0.0,0,114,115,LOW,2.5
2023-03-02,3,3,0,9,1,18.5,33.4,0.0,24.3,0,None,0.0,0,107,112,LOW,12.1
2023-03-03,4,3,0,9,1,17.5,36.1,0.0,0.0,0,None,0.0,0,113,129,LOW,14.4
2023-03-04,5,3,1,9,1,18.8,28.5,7.6,0.0,0,None,0.0,0,108,109,LOW,11.1
2023-03-05,6,3,1,9,1,19.7,34.2,0.0,14.6,0,None,0.0,0,111,115,LOW,12.9
2023-03-06,0,3,0,10,1,17.6,31.0,3.2,0.0,0,None,0.0,0,110,130,LOW,11.1
2023-03-07,1,3,0,10,1,18.2,33.6,0.0,0.0,0,None,0.0,0,109,115,LOW,11.8
2023-03-08,2,3,0,10,1,19.9,34.9,0.0,0.0,0,None,0.0,0,113,113,LOW,0.0
2023-03-09,3,3,0,10,1,21.2,38.2,0.0,25.3,0,None,0.0,0,109,118,LOW,7.4
2023-03-10,4,3,0,10,1,22.1,38.6,0.0,0.0,0,None,0.0,0,111,133,MEDIUM,23.4
2023-03-11,5,3,1,10,1,21.5,30.0,8.6,0.0,0,None,0.0,0,109,110,LOW,14.3
2023-03-12,6,3,1,10,1,20.0,29.6,0.4,0.0,0,None,0.0,0,106,104,LOW,9.0
2023-03-13,0,3,0,11,1,18.7,32.2,0.0,0.0,0,None,0.0,0,109,120,LOW,6.1
2023-03-14,1,3,0,11,1,19.5,32.7,0.0,0.0,0,None,0.0,0,112,118,LOW,9.3
2023-03-15,2,3,0,11,1,20.1,35.1,0.0,0.0,0,None,0.0,0,112,112,LOW,3.4
2023-03-16,3,3,0,11,1,21.6,37.4,0.0,0.0,0,None,0.0,0,111,114,LOW,6.3
2023-03-17,4,3,0,11,1,22.5,38.3,0.0,0.0,0,None,0.0,0,111,117,LOW,2.8
2023-03-18,5,3,1,11,1,21.6,36.3,2.0,0.0,0,None,0.0,0,113,116,LOW,7.9
2023-03-19,6,3,1,11,1,19.6,30.3,6.1,0.0,0,None,0.0,1,108,123,MEDIUM,26.8
2023-03-20,0,3,0,12,1,19.3,30.8,0.0,0.0,0,None,0.0,0,112,127,LOW,10.2
2023-03-21,1,3,0,12,1,19.8,33.7,0.0,0.0,0,None,0.0,0,108,111,MEDIUM,7.1
2023-03-22,2,3,0,12,1,19.6,31.0,2.8,0.0,0,None,0.0,0,115,116,LOW,6.4
2023-03-23,3,3,0,12,1,19.0,34.5,0.0,0.0,0,None,0.0,0,108,109,LOW,6.7
2023-03-24,4,3,0,12,1,19.6,37.4,0.0,0.0,0,None,0.0,0,106,107,MEDIUM,5.7
2023-03-25,5,3,1,12,1,19.1,36.8,0.6,0.0,0,None,0.0,0,110,108,LOW,4.7
2023-03-26,6,3,1,12,1,18.6,26.9,9.9,0.0,0,None,0.0,0,113,107,LOW,6.4
2023-03-27,0,3,0,13,1,19.4,26.3,0.6,0.0,0,None,0.0,0,111,124,LOW,16.6
2023-03-28,1,3,0,13,1,19.1,35.4,0.0,0.0,0,None,0.0,1,109,124,LOW,27.2
2023-03-29,2,3,0,13,1,19.7,33.6,1.8,0.0,0,None,0.0,1,109,134,MEDIUM,44.9
2023-03-30,3,3,0,13,1,20.1,28.2,5.4,0.0,0,None,0.0,1,115,131,MEDIUM,26.4
2023-03-31,4,3,0,13,1,18.7,34.6,0.0,37.7,0,None,0.0,1,108,141,HIGH,56.8
2023-04-01,5,4,1,13,2,23.5,38.2,0.0,0.0,0,None,0.0,0,117,145,MEDIUM,33.2
2023-04-02,6,4,1,13,2,25.7,41.6,0.0,0.0,0,None,0.0,0,109,117,LOW,11.0
2023-04-03,0,4,0,14,2,24.1,41.1,0.5,0.0,0,None,0.0,0,110,125,LOW,7.9
2023-04-04,1,4,0,14,2,21.8,41.4,0.0,0.0,0,None,0.0,0,113,121,LOW,7.3
2023-04-05,2,4,0,14,2,20.5,41.3,0.1,0.0,0,None,0.0,0,108,117,LOW,2.0
2023-04-06,3,4,0,14,2,21.9,42.2,0.0,0.0,0,None,0.0,0,114,119,LOW,4.7
2023-04-07,4,4,0,14,2,22.9,47.5,0.0,0.0,0,None,0.0,0,112,123,LOW,4.5
2023-04-08,5,4,1,14,2,23.4,46.7,0.7,0.0,0,None,0.0,0,107,118,LOW,11.3
2023-04-09,6,4,1,14,2,25.3,38.6,8.1,0.0,0,None,0.0,0,112,116,LOW,7.9
2023-04-10,0,4,0,15,2,22.0,39.9,0.0,0.0,0,None,0.0,0,107,126,LOW,11.0
2023-04-11,1,4,0,15,2,23.4,42.7,0.0,0.0,0,None,0.0,0,109,122,LOW,5.1
2023-04-12,2,4,0,15,2,25.7,44.6,0.0,0.0,1,Ugadi,0.52,0,111,140,MEDIUM,35.1
2023-04-13,3,4,0,15,2,24.2,40.8,3.8,0.0,1,Ugadi,0.7,0,117,147,MEDIUM,38.5
2023-04-14,4,4,0,15,2,24.0,43.3,0.0,0.0,1,Ugadi,0.52,0,111,132,LOW,24.3
2023-04-15,5,4,1,15,2,23.4,44.1,0.0,0.0,0,None,0.0,0,109,116,LOW,10.9
2023-04-16,6,4,1,15,2,22.8,49.5,0.0,0.0,0,None,0.0,0,106,108,MEDIUM,12.2
2023-04-17,0,4,0,16,2,23.1,42.8,6.7,0.0,0,None,0.0,0,110,122,MEDIUM,3.1
2023-04-18,1,4,0,16,2,25.4,39.5,3.3,0.0,0,None,0.0,0,108,121,MEDIUM,3.0
2023-04-19,2,4,0,16,2,27.5,38.1,1.4,0.0,0,None,0.0,0,108,114,LOW,8.0
2023-04-20,3,4,0,16,2,26.3,36.7,1.4,33.1,0,None,0.0,0,111,124,LOW,17.4
2023-04-21,4,4,0,16,2,28.2,34.7,2.0,0.0,0,None,0.0,0,110,134,HIGH,29.0
2023-04-22,5,4,1,16,2,27.3,27.9,6.8,0.0,0,None,0.0,0,113,124,LOW,17.5
2023-04-23,6,4,1,16,2,28.7,30.8,0.0,0.0,0,None,0.0,0,114,118,LOW,9.7
2023-04-24,0,4,0,17,2,27.5,34.9,0.0,0.0,0,None,0.0,0,111,127,LOW,4.8
2023-04-25,1,4,0,17,2,26.9,34.8,0.1,0.0,0,None,0.0,0,110,122,LOW,4.9
2023-04-26,2,4,0,17,2,26.8,42.0,0.0,0.0,0,None,0.0,0,108,118,LOW,4.7
2023-04-27,3,4,0,17,2,30.0,40.6,1.4,0.0,0,None,0.0,0,111,117,MEDIUM,3.0
2023-04-28,4,4,0,17,2,29.6,43.6,0.0,0.0,0,None,0.0,0,108,115,LOW,2.1
2023-04-29,5,4,1,17,2,27.3,42.3,1.3,0.0,0,None,0.0,0,111,120,LOW,11.7
2023-04-30,6,4,1,17,2,27.8,43.2,0.0,0.0,0,None,0.0,0,115,117,LOW,11.0
2023-05-01,0,5,0,18,2,31.5,51.2,0.0,0.0,0,None,0.0,0,109,122,LOW,8.0
2023-05-02,1,5,0,18,2,30.5,53.8,0.0,0.0,0,None,0.0,0,109,120,MEDIUM,7.7
2023-05-03,2,5,0,18,2,31.4,51.5,2.4,0.0,0,None,0.0,0,106,111,LOW,4.2
2023-05-04,3,5,0,18,2,31.0,51.4,0.1,0.0,0,None,0.0,0,108,117,LOW,5.8
2023-05-05,4,5,0,18,2,31.1,50.9,0.5,0.0,0,None,0.0,0,110,117,LOW,2.6
2023-05-06,5,5,1,18,2,30.8,48.7,2.2,10.1,0,None,0.0,0,109,121,LOW,19.9
2023-05-07,6,5,1,18,2,30.9,49.4,0.0,0.0,0,None,0.0,0,111,126,LOW,13.5
2023-05-08,0,5,0,19,2,31.2,55.4,0.0,0.0,0,None,0.0,0,112,131,MEDIUM,24.1
2023-05-09,1,5,0,19,2,28.5,51.4,4.0,0.0,0,None,0.0,0,108,116,LOW,7.8
2023-05-10,2,5,0,19,2,29.7,51.1,0.3,0.0,0,None,0.0,0,106,114,MEDIUM,3.1
2023-05-11,3,5,0,19,2,28.6,53.4,0.0,0.0,0,None,0.0,0,108,118,LOW,2.4
2023-05-12,4,5,0,19,2,27.3,54.5,0.0,0.0,0,None,0.0,0,112,121,LOW,6.3
2023-05-13,5,5,1,19,2,28.1,51.7,2.8,0.0,0,None,0.0,0,109,112,LOW,6.9
2023-05-14,6,5,1,19,2,28.7,42.9,8.8,0.0,0,None,0.0,0,107,111,LOW,7.4
2023-05-15,0,5,0,20,2,28.3,46.3,0.0,0.0,0,None,0.0,0,106,118,LOW,5.8
2023-05-16,1,5,0,20,2,29.8,40.1,6.2,0.0,0,None,0.0,0,114,124,LOW,12.0
2023-05-17,2,5,0,20,2,28.2,47.5,0.0,0.0,0,None,0.0,0,107,119,MEDIUM,10.5
2023-05-18,3,5,0,20,2,28.3,48.0,0.0,0.0,0,None,0.0,0,108,119,LOW,5.5
2023-05-19,4,5,0,20,2,28.1,50.8,0.0,0.0,0,None,0.0,0,113,124,LOW,1.7
2023-05-20,5,5,1,20,2,28.6,46.8,4.0,0.0,0,None,0.0,0,108,112,LOW,8.4
2023-05-21,6,5,1,20,2,29.4,42.4,4.4,0.0,0,None,0.0,0,109,112,LOW,7.0
2023-05-22,0,5,0,21,2,28.3,45.2,0.0,0.0,0,None,0.0,0,109,124,LOW,7.5
2023-05-23,1,5,0,21,2,29.7,46.0,0.0,0.0,0,None,0.0,0,111,118,LOW,8.0
2023-05-24,2,5,0,21,2,29.9,45.1,0.9,0.0,0,None,0.0,0,111,120,MEDIUM,10.9
2023-05-25,3,5,0,21,2,27.6,46.3,0.0,0.0,0,None,0.0,0,108,115,LOW,6.1
2023-05-26,4,5,0,21,2,26.0,55.1,0.0,48.6,0,None,0.0,0,110,123,LOW,16.2
2023-05-27,5,5,1,21,2,27.2,54.6,0.5,0.0,0,None,0.0,0,108,133,HIGH,30.6
2023-05-28,6,5,1,21,2,27.8,54.9,0.0,0.0,0,None,0.0,0,108,115,LOW,10.2
2023-05-29,0,5,0,22,2,28.3,54.5,0.4,0.0,0,None,0.0,0,111,127,LOW,5.2
2023-05-30,1,5,0,22,2,28.8,56.1,0.0,0.0,0,None,0.0,0,113,121,LOW,5.7
2023-05-31,2,5,0,22,2,29.4,52.1,4.0,0.0,0,None,0.0,0,109,117,LOW,6.1
2023-06-01,3,6,0,22,2,34.4,56.6,0.0,13.8,0,None,0.0,0,108,134,MEDIUM,20.9
2023-06-02,4,6,0,22,2,32.8,57.4,0.0,11.5,0,None,0.0,0,114,147,LOW,36.6
2023-06-03,5,6,1,22,2,31.7,60.9,0.0,52.1,0,None,0.0,0,110,145,HIGH,54.3
2023-06-04,6,6,1,22,2,31.0,57.6,3.3,24.4,0,None,0.0,0,115,158,HIGH,49.6
2023-06-05,0,6,0,23,2,32.1,58.0,0.0,0.0,0,None,0.0,0,110,161,MEDIUM,33.3
2023-06-06,1,6,0,23,2,34.1,56.7,1.3,14.3,0,None,0.0,0,109,151,MEDIUM,27.1
2023-06-07,2,6,0,23,2,33.4,62.6,0.0,26.3,0,None,0.0,0,111,148,MEDIUM,34.5
2023-06-08,3,6,0,23,2,30.5,63.8,0.0,18.7,0,None,0.0,0,111,146,MEDIUM,33.3
2023-06-09,4,6,0,23,2,29.4,64.2,0.0,27.2,0,None,0.0,0,110,137,LOW,22.7
2023-06-10,5,6,1,23,2,29.7,64.4,0.0,44.3,0,None,0.0,0,114,162,MEDIUM,42.6
2023-06-11,6,6,1,23,2,30.2,62.5,1.9,0.0,0,None,0.0,0,107,151,MEDIUM,33.9
2023-06-12,0,6,0,24,2,30.8,62.1,0.4,0.0,0,None,0.0,0,109,146,MEDIUM,33.4
2023-06-13,1,6,0,24,2,31.7,57.7,4.4,0.0,0,None,0.0,0,110,144,LOW,23.9
2023-06-14,2,6,0,24,2,31.9,52.1,5.6,28.3,0,None,0.0,0,117,152,LOW,21.9
2023-06-15,3,6,0,24,2,33.7,55.7,0.0,48.4,0,None,0.0,0,112,147,MEDIUM,36.0
2023-06-16,4,6,0,24,2,32.9,58.4,0.0,15.7,0,None,0.0,0,107,147,LOW,32.1
2023-06-17,5,6,1,24,2,32.1,62.7,0.0,79.2,0,None,0.0,0,113,153,MEDIUM,40.3
2023-06-18,6,6,1,24,2,33.1,66.3,0.0,0.0,0,None,0.0,0,111,143,LOW,23.6
2023-06-19,0,6,0,25,2,31.4,68.5,0.0,0.0,0,None,0.0,0,110,151,MEDIUM,25.4
2023-06-20,1,6,0,25,2,32.6,62.1,6.4,15.8,0,None,0.0,0,114,149,LOW,29.6
2023-06-21,2,6,0,25,2,33.0,60.2,1.9,45.5,0,None,0.0,0,108,154,MEDIUM,40.3
2023-06-22,3,6,0,25,2,33.0,61.6,0.0,27.1,0,None,0.0,0,111,158,MEDIUM,30.4
2023-06-23,4,6,0,25,2,35.1,68.5,0.0,31.2,0,None,0.0,0,107,161,HIGH,45.1
2023-06-24,5,6,1,25,2,33.9,69.6,0.0,23.5,0,None,0.0,0,110,159,MEDIUM,41.4
2023-06-25,6,6,1,25,2,36.3,69.1,0.5,16.2,0,None,0.0,0,110,152,MEDIUM,35.5
2023-06-26,0,6,0,26,2,35.3,64.3,4.8,24.8,0,None,0.0,0,110,153,LOW,29.8
2023-06-27,1,6,0,26,2,33.2,59.9,4.4,8.8,0,None,0.0,0,108,140,LOW,23.3
2023-06-28,2,6,0,26,2,33.5,62.3,0.0,47.5,0,None,0.0,0,109,144,MEDIUM,38.2
2023-06-29,3,6,0,26,2,32.2,58.1,4.2,4.2,0,None,0.0,0,111,161,MEDIUM,33.9
2023-06-30,4,6,0,26,2,31.8,58.1,0.0,7.8,0,None,0.0,0,112,146,HIGH,27.2
2023-07-01,5,7,1,26,3,34.1,71.0,0.0,20.9,0,None,0.0,0,107,146,LOW,37.6
2023-07-02,6,7,1,26,3,35.1,76.4,0.0,19.7,0,None,0.0,0,109,139,MEDIUM,30.9
2023-07-03,0,7,0,27,3,34.3,73.8,2.6,0.0,0,None,0.0,0,110,164,MEDIUM,37.7
2023-07-04,1,7,0,27,3,35.7,65.9,7.8,26.5,0,None,0.0,0,109,145,LOW,30.4
2023-07-05,2,7,0,27,3,36.9,70.1,0.0,45.4,0,None,0.0,0,113,150,LOW,40.4
2023-07-06,3,7,0,27,3,38.0,69.0,1.1,19.4,0,None,0.0,0,108,147,LOW,31.7
2023-07-07,4,7,0,27,3,37.8,70.5,0.0,23.2,0,None,0.0,0,111,157,HIGH,38.1
2023-07-08,5,7,1,27,3,38.6,71.0,0.0,28.2,0,None,0.0,0,108,155,MEDIUM,36.9
2023-07-09,6,7,1,27,3,35.2,70.8,0.2,11.8,0,None,0.0,0,114,153,LOW,34.7
2023-07-10,0,7,0,28,3,34.8,73.9,0.0,18.5,0,None,0.0,0,111,159,MEDIUM,33.2
2023-07-11,1,7,0,28,3,33.8,68.7,5.1,3.1,0,None,0.0,1,111,166,HIGH,48.5
2023-07-12,2,7,0,28,3,34.3,68.7,0.0,32.1,0,None,0.0,0,111,157,MEDIUM,40.4
2023-07-13,3,7,0,28,3,33.8,72.3,0.0,0.0,0,None,0.0,0,110,150,MEDIUM,28.2
2023-07-14,4,7,0,28,3,34.0,70.5,1.7,46.4,0,None,0.0,0,113,153,HIGH,33.8
2023-07-15,5,7,1,28,3,36.5,66.5,4.0,15.4,0,None,0.0,0,110,149,MEDIUM,39.7
2023-07-16,6,7,1,28,3,35.9,70.9,0.0,54.2,0,None,0.0,0,108,152,MEDIUM,40.2
2023-07-17,0,7,0,29,3,36.1,74.9,0.0,29.6,0,None,0.0,0,109,162,MEDIUM,35.3
2023-07-18,1,7,0,29,3,35.5,73.8,1.1,12.5,0,None,0.0,0,107,146,LOW,29.2
2023-07-19,2,7,0,29,3,35.4,67.4,6.4,0.0,0,None,0.0,0,107,141,LOW,27.0
2023-07-20,3,7,0,29,3,35.3,71.6,0.0,9.9,0,None,0.0,0,108,141,MEDIUM,26.6
2023-07-21,4,7,0,29,3,35.8,67.0,4.6,41.5,0,None,0.0,0,113,147,MEDIUM,34.5
2023-07-22,5,7,1,29,3,36.9,70.1,0.0,0.0,0,None,0.0,0,110,147,MEDIUM,28.9
2023-07-23,6,7,1,29,3,38.3,68.4,1.7,16.6,0,None,0.0,0,112,149,HIGH,42.6
2023-07-24,0,7,0,30,3,37.7,66.6,1.8,38.7,0,None,0.0,0,107,160,MEDIUM,43.5
2023-07-25,1,7,0,30,3,37.6,67.6,0.0,32.4,0,None,0.0,0,109,151,MEDIUM,37.5
2023-07-26,2,7,0,30,3,35.4,69.0,0.0,13.9,0,None,0.0,0,111,155,MEDIUM,29.4
2023-07-27,3,7,0,30,3,35.2,68.5,0.5,31.9,0,None,0.0,0,111,159,HIGH,38.0
2023-07-28,4,7,0,30,3,36.3,71.9,0.0,48.4,0,None,0.0,0,109,155,HIGH,36.3
2023-07-29,5,7,1,30,3,36.9,70.8,1.1,36.9,0,None,0.0,0,108,149,MEDIUM,41.3
2023-07-30,6,7,1,30,3,36.6,74.4,0.0,5.3,0,None,0.0,0,110,155,MEDIUM,35.6
2023-07-31,0,7,0,31,3,37.2,74.5,0.0,41.4,0,None,0.0,0,107,151,MEDIUM,37.8
2023-08-01,1,8,0,31,3,35.8,80.7,0.0,43.2,0,None,0.0,0,112,151,LOW,38.4
2023-08-02,2,8,0,31,3,36.6,78.5,2.2,17.6,0,None,0.0,0,111,151,MEDIUM,30.1
2023-08-03,3,8,0,31,3,36.1,74.8,3.7,54.1,0,None,0.0,0,110,156,HIGH,38.1
2023-08-04,4,8,0,31,3,34.9,78.4,0.0,26.5,0,None,0.0,0,115,158,MEDIUM,32.5
2023-08-05,5,8,1,31,3,34.9,78.7,0.0,36.2,0,None,0.0,0,108,146,MEDIUM,43.7
2023-08-06,6,8,1,31,3,31.0,72.7,5.9,16.2,0,None,0.0,0,110,152,MEDIUM,38.6
2023-08-07,0,8,0,32,3,32.3,74.7,0.0,0.0,0,None,0.0,0,111,154,MEDIUM,26.7
2023-08-08,1,8,0,32,3,28.3,74.8,0.0,15.4,0,None,0.0,0,109,146,MEDIUM,29.8
2023-08-09,2,8,0,32,3,27.9,82.3,0.0,7.8,0,None,0.0,0,112,152,MEDIUM,28.8
2023-08-10,3,8,0,32,3,30.1,76.9,5.3,34.4,0,None,0.0,0,109,147,MEDIUM,35.8
2023-08-11,4,8,0,32,3,31.8,74.5,2.4,26.0,0,None,0.0,0,110,154,LOW,40.0
2023-08-12,5,8,1,32,3,30.9,80.7,0.0,42.8,0,None,0.0,0,111,158,MEDIUM,44.3
2023-08-13,6,8,1,32,3,30.9,85.1,0.0,25.7,0,None,0.0,0,108,149,MEDIUM,38.4
2023-08-14,0,8,0,33,3,33.4,81.5,3.6,48.7,0,None,0.0,0,108,162,MEDIUM,44.0
2023-08-15,1,8,0,33,3,32.9,79.7,1.8,48.0,0,None,0.0,0,109,144,MEDIUM,39.5
2023-08-16,2,8,0,33,3,35.8,82.3,0.0,32.1,0,None,0.0,0,113,155,HIGH,39.6
2023-08-17,3,8,0,33,3,35.2,75.1,7.2,20.0,0,None,0.0,1,113,179,HIGH,64.1
2023-08-18,4,8,0,33,3,35.2,72.1,2.9,31.3,0,None,0.0,0,111,161,HIGH,47.7
2023-08-19,5,8,1,33,3,36.7,75.1,0.0,7.2,0,None,0.0,0,111,154,LOW,38.4
2023-08-20,6,8,1,33,3,35.9,82.4,0.0,11.5,0,None,0.0,0,109,140,MEDIUM,27.4
2023-08-21,0,8,0,34,3,34.0,80.8,1.6,0.0,0,None,0.0,0,107,148,MEDIUM,25.5
2023-08-22,1,8,0,34,3,33.8,81.4,0.0,0.0,0,None,0.0,0,110,140,LOW,17.0
2023-08-23,2,8,0,34,3,33.7,84.9,0.0,0.0,0,None,0.0,0,109,142,LOW,22.2
2023-08-24,3,8,0,34,3,32.1,89.9,0.0,16.4,0,None,0.0,0,108,139,LOW,21.4
2023-08-25,4,8,0,34,3,32.2,84.9,5.0,0.0,0,None,0.0,0,108,155,HIGH,33.9
2023-08-26,5,8,1,34,3,31.8,83.5,1.3,0.0,0,None,0.0,0,110,142,MEDIUM,23.7
2023-08-27,6,8,1,34,3,33.4,88.3,0.0,0.0,0,None,0.0,0,110,137,LOW,22.5
2023-08-28,0,8,0,35,3,33.6,81.0,7.2,27.6,0,None,0.0,0,113,151,MEDIUM,31.5
2023-08-29,1,8,0,35,3,33.2,84.4,0.0,31.5,0,None,0.0,0,109,141,LOW,25.6
2023-08-30,2,8,0,35,3,33.2,80.2,4.1,24.9,0,None,0.0,0,109,146,HIGH,33.6
2023-08-31,3,8,0,35,3,33.6,81.1,0.0,25.7,0,None,0.0,0,109,143,HIGH,32.1
2023-09-01,4,9,0,35,3,30.7,83.9,0.0,0.0,1,Gowri-Ganesha,0.4,0,113,165,MEDIUM,38.4
2023-09-02,5,9,1,35,3,29.3,81.5,2.5,36.3,1,Gowri-Ganesha,0.6,0,109,161,HIGH,60.2
2023-09-03,6,9,1,35,3,28.3,79.9,1.5,18.2,1,Gowri-Ganesha,0.8,0,112,168,CRITICAL,62.6
2023-09-04,0,9,0,36,3,30.1,82.8,0.0,50.7,1,Gowri-Ganesha,0.6,0,114,186,CRITICAL,66.4
2023-09-05,1,9,0,36,3,29.6,86.7,0.0,18.6,1,Gowri-Ganesha,0.4,0,109,164,HIGH,46.9
2023-09-06,2,9,0,36,3,28.0,85.6,1.1,7.0,0,None,0.0,0,113,155,MEDIUM,31.5
2023-09-07,3,9,0,36,3,29.1,85.6,0.0,14.5,0,None,0.0,0,112,139,LOW,18.6
