date,day_of_week,month,is_weekend,day_of_year,rainfall,humidity,temperature,humidity_drop,festival,festival_name,respiratory_alert,actual_patients,baseline_patients
2025-05-06,1,5,0,126,0.0,75.66777030320829,34.00340624473387,0,0,None,0.0,122,110
2025-05-07,2,5,0,127,0.0,74.19053683309961,30.36029532410065,0,0,None,0.0,134,110
2025-05-08,3,5,0,128,0.0,61.963210019454806,33.42149329832267,0,0,None,0.0,147,110
2025-05-09,4,5,0,129,0.0,72.48094933810847,32.38815728515155,0,0,None,0.0,153,110
2025-05-10,5,5,1,130,0.0,68.4216380918713,32.343439449381506,0,0,None,0.0,115,110
2025-05-11,6,5,1,131,0.0,73.92091615148149,33.628805195476865,0,0,None,0.0,87,110
2025-05-12,0,5,0,132,0.0,70.00308204386573,31.435681358598078,0,0,None,0.0,106,110
2025-05-13,1,5,0,133,0.0,71.86090361734387,31.670047612161074,0,0,None,0.0,129,110
2025-05-14,2,5,0,134,0.0,67.4452640858427,32.33678877011432,0,0,None,0.0,146,110
2025-05-15,3,5,0,135,0.0,68.37129206279735,31.386256383578182,0,1,Local Festival,0.0,185,110
2025-05-16,4,5,0,136,0.0,70.25696004560263,31.872875883974938,0,0,None,0.0,163,110
2025-05-17,5,5,1,137,0.0,66.86757082292944,29.118052399427867,0,0,None,0.0,128,110
2025-05-18,6,5,1,138,0.0,68.45255188514508,31.336272508611472,0,0,None,0.0,103,110
2025-05-19,0,5,0,139,0.0,62.22919690150092,32.43842875525287,0,0,None,0.0,122,110
2025-05-20,1,5,0,140,0.0,69.24175462626059,32.19223193568037,0,0,None,0.0,118,110
2025-05-21,2,5,0,141,7.13798566209202,68.92431957831785,29.25620756106469,0,0,None,0.0,141,110
2025-05-22,3,5,0,142,0.9684985548497205,77.79418392912358,30.662218742372456,0,0,None,0.0,140,110
2025-05-23,4,5,0,143,0.0,67.6585705789745,31.502920823782237,0,0,None,0.0,125,110
2025-05-24,5,5,1,144,0.0,70.57109802767151,31.755220154355868,0,0,None,0.0,101,110
2025-05-25,6,5,1,145,0.0,69.49399594511473,32.12214394366419,0,0,None,0.0,95,110
2025-05-26,0,5,0,146,0.0,75.98390125393108,31.96093551624078,0,0,None,0.0,110,110
2025-05-27,1,5,0,147,0.0,66.38034972989331,30.925768092693026,0,0,None,0.0,118,110
2025-05-28,2,5,0,148,0.0,69.04522952636995,31.947647364218277,0,0,None,0.0,122,110
2025-05-29,3,5,0,149,0.0,64.87911574209907,28.654635287972592,0,0,None,0.0,129,110
2025-05-30,4,5,0,150,0.0,73.51064697993303,31.615430234426274,0,0,None,1.0,160,110
2025-05-31,5,5,1,151,0.0,63.00910039737036,31.61968988962668,0,0,None,0.0,128,110
2025-06-01,6,6,1,152,0.0,84.52498782309044,27.45291280300207,0,0,None,0.0,107,110
2025-06-02,0,6,0,153,0.0,94.15721188507518,31.720745366013155,0,0,None,0.0,115,110
2025-06-03,1,6,0,154,0.0,95.37950924632166,30.361937049882503,0,0,None,0.0,122,110
2025-06-04,2,6,0,155,0.0,96.61028773726548,32.44498147274552,0,0,None,0.0,152,110
2025-06-05,3,6,0,156,0.0,95.82586646102746,29.464056810762205,0,0,None,0.0,144,110
2025-06-06,4,6,0,157,0.0,100.0,30.635078641701107,0,0,None,1.0,151,110
2025-06-07,5,6,1,158,0.0,96.5282101463331,30.54174898551339,0,0,None,0.0,112,110
2025-06-08,6,6,1,159,0.0,93.87988939647764,28.7298355883139,0,0,None,0.0,96,110
2025-06-09,0,6,0,160,0.0,88.05196436654434,30.687789777215023,0,1,Local Festival,0.0,154,110
2025-06-10,1,6,0,161,0.0,100.0,30.62946584971579,0,0,None,1.0,157,110
2025-06-11,2,6,0,162,0.0,94.27230891000539,27.68300262627193,0,0,None,0.0,155,110
2025-06-12,3,6,0,163,0.0,97.7054636291251,28.36993275973218,0,0,None,0.0,143,110
2025-06-13,4,6,0,164,0.0,92.53772277023221,29.587033294445373,0,0,None,0.0,157,110
2025-06-14,5,6,1,165,0.0,100.0,30.20759592718127,0,0,None,0.0,106,110
2025-06-15,6,6,1,166,0.0,98.05299228484901,31.787510733352853,0,0,None,0.0,112,110
2025-06-16,0,6,0,167,0.0,100.0,27.928755768667727,0,0,None,0.0,126,110
2025-06-17,1,6,0,168,0.0,94.81491215306117,30.350834450155364,0,0,None,0.0,135,110
2025-06-18,2,6,0,169,0.0,100.0,30.52921001706668,0,0,None,0.0,133,110
2025-06-19,3,6,0,170,0.0,98.59490176364207,29.7050537515703,0,0,None,0.0,136,110
2025-06-20,4,6,0,171,0.0,98.63389510060655,28.520640266284154,0,0,None,0.0,136,110
2025-06-21,5,6,1,172,0.0,92.63865934919745,29.79862187838128,0,0,None,0.0,95,110
2025-06-22,6,6,1,173,12.399774625584396,100.0,26.526324408548607,0,0,None,0.0,87,110
2025-06-23,0,6,0,174,0.0,100.0,31.861660143904263,0,0,None,0.0,113,110
2025-06-24,1,6,0,175,0.0,100.0,25.14775874194256,0,0,None,0.0,106,110
2025-06-25,2,6,0,176,0.0,95.65853634061817,29.36023866479213,0,0,None,0.0,104,110
2025-06-26,3,6,0,177,0.0,100.0,28.110837149639966,0,0,None,0.0,92,110
2025-06-27,4,6,0,178,0.0,94.93052023853731,28.515463138272352,0,0,None,0.0,101,110
2025-06-28,5,6,1,179,0.0,97.30744907310886,27.116898346467483,0,0,None,0.0,85,110
2025-06-29,6,6,1,180,0.0,94.48241284067062,29.191815527758138,0,0,None,0.0,67,110
2025-06-30,0,6,0,181,0.0,98.23604754053841,28.39422439108874,0,0,None,0.0,91,110
2025-07-01,1,7,0,182,0.0,98.14882626807375,27.967728058880827,0,0,None,0.0,108,110
2025-07-02,2,7,0,183,0.0,99.40126409813085,26.80947709242237,0,0,None,0.0,115,110
2025-07-03,3,7,0,184,0.0,100.0,29.36619595906305,0,0,None,0.0,123,110
2025-07-04,4,7,0,185,0.0,100.0,27.982920218903683,0,0,None,0.0,128,110
2025-07-05,5,7,1,186,0.0,99.73439673491227,29.534286936798978,0,0,None,0.0,112,110
2025-07-06,6,7,1,187,0.0,98.75231513706231,29.7583010586725,0,0,None,0.0,100,110
2025-07-07,0,7,0,188,0.0,95.75027020542423,27.432029388990973,0,0,None,0.0,109,110
2025-07-08,1,7,0,189,0.0,97.77154307648051,28.85274918012555,0,0,None,1.0,147,110
2025-07-09,2,7,0,190,0.0,96.52080714146962,27.673184651156305,0,0,None,0.0,135,110
2025-07-10,3,7,0,191,0.0,97.8302650067952,29.290271410840564,0,0,None,0.0,115,110
2025-07-11,4,7,0,192,0.0,90.18328947114966,28.115532104256623,0,0,None,0.0,92,110
2025-07-12,5,7,1,193,0.0,91.76516357955117,24.89480393559079,0,0,None,0.0,86,110
2025-07-13,6,7,1,194,11.533995349268036,100.0,25.438966196838628,0,0,None,0.0,97,110
2025-07-14,0,7,0,195,0.0,100.0,25.2258669171638,0,0,None,0.0,112,110
2025-07-15,1,7,0,196,0.0,100.0,29.11798554785292,0,0,None,0.0,120,110
2025-07-16,2,7,0,197,36.36594139774948,100.0,23.750266935477548,0,0,None,0.0,135,110
2025-07-17,3,7,0,198,0.0,100.0,28.79736125416522,0,0,None,0.0,137,110
2025-07-18,4,7,0,199,0.0,100.0,28.88812610004641,0,0,None,0.0,135,110
2025-07-19,5,7,1,200,0.0,97.78477989435758,25.797196452533683,0,0,None,0.0,110,110
2025-07-20,6,7,1,201,0.0,100.0,26.76146091132007,0,0,None,0.0,97,110
2025-07-21,0,7,0,202,0.0,100.0,27.960272317229677,0,0,None,0.0,111,110
2025-07-22,1,7,0,203,0.0,100.0,27.936832830466837,0,0,None,0.0,108,110
2025-07-23,2,7,0,204,0.0,100.0,25.8643625032626,0,0,None,0.0,129,110
2025-07-24,3,7,0,205,0.0,96.84843760373509,24.599376958312256,0,0,None,0.0,95,110
2025-07-25,4,7,0,206,0.0,97.51714702779688,23.923698087949703,0,0,None,0.0,101,110
2025-07-26,5,7,1,207,0.0,92.64155640406234,25.99978755256543,0,0,None,0.0,87,110
2025-07-27,6,7,1,208,29.781033621346165,100.0,22.26548660947919,0,0,None,0.0,92,110
2025-07-28,0,7,0,209,0.0,96.71082723073931,27.079193918847444,0,0,None,0.0,114,110
2025-07-29,1,7,0,210,0.0,99.83371640733837,25.641224525595554,0,0,None,0.0,123,110
2025-07-30,2,7,0,211,0.0,94.08877025334341,24.301597698215772,0,0,None,0.0,114,110
2025-07-31,3,7,0,212,0.0,93.75117487268005,26.62041595356211,0,0,None,0.0,114,110
2025-08-01,4,8,0,213,0.0,100.0,23.64500596061836,0,0,None,0.0,118,110
2025-08-02,5,8,1,214,0.0,100.0,26.5590077492878,0,0,None,0.0,107,110
2025-08-03,6,8,1,215,0.0,100.0,24.538086974901226,0,0,None,0.0,94,110
2025-08-04,0,8,0,216,0.0,97.69961872933251,25.174216380911787,0,0,None,0.0,117,110
2025-08-05,1,8,0,217,0.0,100.0,22.854849530906034,0,0,None,0.0,109,110
2025-08-06,2,8,0,218,27.478865240362705,100.0,21.93018388720731,0,0,None,0.0,87,110
2025-08-07,3,8,0,219,0.0,100.0,24.622684095684978,0,0,None,0.0,74,110
2025-08-08,4,8,0,220,0.0,100.0,25.466113619649555,0,0,None,0.0,65,110
2025-08-09,5,8,1,221,0.0,96.46353309682019,25.111624973831113,0,0,None,0.0,67,110
2025-08-10,6,8,1,222,170.14378049723206,100.0,6.624922198591833,0,0,None,0.0,91,110
2025-08-11,0,8,0,223,0.0,94.91658435711751,24.42360572330588,0,0,None,0.0,100,110
2025-08-12,1,8,0,224,11.173856063133321,100.0,25.753882780388018,0,0,None,0.0,115,110
2025-08-13,2,8,0,225,0.0,93.99348325116082,25.697502396214965,0,0,None,1.0,123,110
2025-08-14,3,8,0,226,36.13554990837275,100.0,21.927202779375655,0,0,None,0.0,135,110
2025-08-15,4,8,0,227,27.221088910393505,100.0,24.841558634920236,0,0,None,0.0,122,110
2025-08-16,5,8,1,228,0.0,100.0,26.039714660591244,0,0,None,0.0,92,110
2025-08-17,6,8,1,229,0.0,100.0,23.673400158826187,0,0,None,0.0,68,110
2025-08-18,0,8,0,230,0.0,100.0,22.253252967364652,0,0,None,0.0,63,110
2025-08-19,1,8,0,231,0.0,98.96759507411576,25.134612043964427,0,0,None,0.0,82,110
2025-08-20,2,8,0,232,0.0,100.0,25.564513086823446,0,0,None,0.0,88,110
2025-08-21,3,8,0,233,0.0,99.66928357563167,23.200919444021782,0,0,None,0.0,79,110
2025-08-22,4,8,0,234,0.0,94.63931877984334,26.348074896858694,0,0,None,0.0,99,110
2025-08-23,5,8,1,235,0.0,98.9347620110086,22.156591296409797,0,0,None,0.0,72,110
2025-08-24,6,8,1,236,0.0,100.0,26.031299554383246,0,0,None,0.0,67,110
2025-08-25,0,8,0,237,0.0,100.0,22.434639102809083,0,0,None,0.0,89,110
2025-08-26,1,8,0,238,0.0,100.0,22.59758821251734,0,0,None,0.0,87,110
2025-08-27,2,8,0,239,0.0,100.0,24.578768711478794,0,0,None,0.0,94,110
2025-08-28,3,8,0,240,0.0,100.0,25.101336567735153,0,0,None,0.0,92,110
2025-08-29,4,8,0,241,0.0,95.09869411851246,28.366675161344013,0,0,None,1.0,114,110
2025-08-30,5,8,1,242,0.0,100.0,22.001868025821604,0,0,None,0.0,95,110
2025-08-31,6,8,1,243,0.0,100.0,24.832204017297585,0,0,None,0.0,73,110
2025-09-01,0,9,0,244,0.0,97.67097215440918,23.41521183910335,0,0,None,0.0,75,110
2025-09-02,1,9,0,245,13.762350507835148,100.0,21.086280826017422,0,0,None,1.0,111,110
2025-09-03,2,9,0,246,0.0,100.0,24.758481616710636,0,0,None,0.0,103,110
2025-09-04,3,9,0,247,0.0,100.0,22.314329906835468,0,0,None,0.0,114,110
2025-09-05,4,9,0,248,0.0,100.0,23.595385390259533,0,0,None,0.0,124,110
2025-09-06,5,9,1,249,0.0,97.41785178056215,23.152276974386773,0,0,None,0.0,91,110
2025-09-07,6,9,1,250,0.0,100.0,23.874757032200307,0,0,None,0.0,87,110
2025-09-08,0,9,0,251,0.0,98.9707028455983,22.258678869224173,0,0,None,0.0,108,110
2025-09-09,1,9,0,252,5.918169095125318,100.0,20.431635987001954,0,0,None,0.0,111,110
2025-09-10,2,9,0,253,1.5967183798546998,99.51746042745046,22.793675261731202,0,0,None,0.0,98,110
2025-09-11,3,9,0,254,0.0,91.39242575509003,22.591970753538632,0,0,None,0.0,95,110
2025-09-12,4,9,0,255,0.0,92.26248087407228,21.695125481574486,0,0,None,0.0,87,110
2025-09-13,5,9,1,256,0.0,96.5448754788566,22.36137953959361,0,0,None,0.0,63,110
2025-09-14,6,9,1,257,0.0,97.02837095840037,23.478550845234476,0,0,None,1.0,77,110
2025-09-15,0,9,0,258,0.0,97.50865169675087,23.680745130925864,0,0,None,0.0,78,110
2025-09-16,1,9,0,259,0.0,99.3445344874763,21.887668133593458,0,0,None,0.0,89,110
2025-09-17,2,9,0,260,0.0,100.0,23.562690128000334,0,0,None,0.0,89,110
2025-09-18,3,9,0,261,0.0,100.0,27.159497742808902,0,0,None,0.0,87,110
2025-09-19,4,9,0,262,0.0,92.86810538859297,24.273974875316316,0,0,None,0.0,82,110
2025-09-20,5,9,1,263,0.0,98.1706223312348,21.835783154598953,0,0,None,0.0,62,110
2025-09-21,6,9,1,264,0.0,93.70482173059594,19.587324624168133,0,0,None,0.0,44,110
2025-09-22,0,9,0,265,0.0,100.0,24.277839692015696,0,0,None,0.0,71,110
2025-09-23,1,9,0,266,0.0,97.92939416027227,24.253265022854468,0,0,None,0.0,80,110
2025-09-24,2,9,0,267,0.0,98.19146186130067,24.30145271043941,0,0,None,0.0,96,110
2025-09-25,3,9,0,268,0.0,100.0,22.912357192271266,0,0,None,0.0,100,110
2025-09-26,4,9,0,269,0.0,100.0,22.9236994771801,0,0,None,0.0,90,110
2025-09-27,5,9,1,270,0.0,98.63438823796544,24.59206167813293,0,0,None,0.0,64,110
2025-09-28,6,9,1,271,0.0,100.0,22.594611799330877,0,0,None,0.0,55,110
2025-09-29,0,9,0,272,0.0,100.0,21.11960697267826,0,0,None,0.0,78,110
2025-09-30,1,9,0,273,0.0,100.0,22.761848891126235,0,0,None,0.0,83,110
2025-10-01,2,10,0,274,0.0,64.51662150715103,24.295734038173542,1,0,None,0.0,68,110
2025-10-02,3,10,0,275,0.0,68.98720212024335,21.35520369865128,0,0,None,0.0,59,110
2025-10-03,4,10,0,276,0.0,64.25418894534148,21.931177669351644,0,0,None,0.0,70,110
2025-10-04,5,10,1,277,0.0,65.10949381444291,24.25782376189264,0,0,None,0.0,54,110
2025-10-05,6,10,1,278,0.0,68.35936716912495,23.681004841489326,0,0,None,0.0,65,110
2025-10-06,0,10,0,279,0.0,74.7616691953528,22.25061047249401,0,0,None,0.0,58,110
2025-10-07,1,10,0,280,0.0,70.53319925945331,21.761562785414526,0,0,None,0.0,61,110
2025-10-08,2,10,0,281,0.0,66.45056837885267,23.7647039296924,0,0,None,0.0,51,110
2025-10-09,3,10,0,282,0.0,64.87815870434105,22.035093699982717,0,0,None,0.0,73,110
2025-10-10,4,10,0,283,0.0,63.782702748632055,21.733231404604883,0,0,None,0.0,72,110
2025-10-11,5,10,1,284,51.134513332218056,95.99788389756499,19.807650336751323,0,0,None,0.0,70,110
2025-10-12,6,10,1,285,0.0,73.49056865453255,21.317639884563206,1,0,None,0.0,50,110
2025-10-13,0,10,0,286,0.0,69.542819066552,21.746233166998966,0,0,None,1.0,93,110
2025-10-14,1,10,0,287,0.0,65.62758403886818,22.03015839554706,0,0,None,1.0,119,110
2025-10-15,2,10,0,288,0.0,56.93436064114877,19.968630161789864,0,0,None,0.0,114,110
2025-10-16,3,10,0,289,0.0,66.16315622441677,21.35038775248965,0,0,None,0.0,109,110
2025-10-17,4,10,0,290,0.0,65.60139196229625,25.27685774795117,0,0,None,0.0,109,110
2025-10-18,5,10,1,291,0.0,65.12344592325766,21.553820509211583,0,0,None,0.0,80,110
2025-10-19,6,10,1,292,0.0,71.86572526781022,23.567812176708664,0,0,None,0.0,49,110
2025-10-20,0,10,0,293,0.0,66.11898142541223,23.274786995710794,0,0,None,0.0,55,110
2025-10-21,1,10,0,294,0.0,57.8032315875895,25.887764684932186,0,0,None,0.0,69,110
2025-10-22,2,10,0,295,0.0,58.79498605067374,22.878567810604064,0,0,None,0.0,67,110
2025-10-23,3,10,0,296,0.0,63.909832568940956,23.856554685463532,0,0,None,0.0,86,110
2025-10-24,4,10,0,297,0.0,63.708992547936,22.575755004227766,0,0,None,0.0,103,110
2025-10-25,5,10,1,298,0.0,65.49173421960813,25.31508388436719,0,0,None,0.0,90,110
2025-10-26,6,10,1,299,0.0,69.72341752520434,22.795566924657194,0,1,Local Festival,0.0,111,110
2025-10-27,0,10,0,300,0.0,72.37222219899189,26.2747589016834,0,0,None,0.0,107,110
2025-10-28,1,10,0,301,0.0,66.27448535591112,23.290761040637033,0,0,None,0.0,112,110
2025-10-29,2,10,0,302,43.841161296960635,97.84475242482343,19.402313077908293,0,0,None,0.0,104,110
2025-10-30,3,10,0,303,6.3487186089978405,80.2703311566186,23.279437483895027,1,0,None,0.0,115,110
2025-10-31,4,10,0,304,14.180526731428419,72.28302733258042,23.96498435208702,0,0,None,1.0,151,110
2025-11-01,5,11,1,305,0.0,65.01040132537446,25.139131045977614,0,0,None,1.0,137,110
2025-11-02,6,11,1,306,0.0,72.95837355603534,25.308481024510083,0,0,None,0.0,104,110
2025-11-03,0,11,0,307,0.0,66.57177158136093,23.452584988787088,0,0,None,1.0,129,110
2025-11-04,1,11,0,308,0.0,64.21346992104206,21.96707949852987,0,0,None,0.0,115,110
2025-11-05,2,11,0,309,0.0,71.04509296021253,23.60686257449121,0,0,None,0.0,115,110
2025-11-06,3,11,0,310,0.0,63.73201407699633,24.38989247481265,0,0,None,0.0,114,110
2025-11-07,4,11,0,311,0.0,68.17245006356877,19.50649060277553,0,0,None,0.0,110,110
2025-11-08,5,11,1,312,0.0,79.01267772354295,23.486862989787713,0,0,None,0.0,79,110
2025-11-09,6,11,1,313,0.0,73.135890454539,26.38003008538519,0,0,None,0.0,47,110
2025-11-10,0,11,0,314,0.0,72.45760800462888,25.201446295599816,0,0,None,0.0,70,110
2025-11-11,1,11,0,315,0.0,64.74693899680159,26.829515754480525,0,0,None,0.0,102,110
2025-11-12,2,11,0,316,0.0,66.598587837447,25.15602966315119,0,0,None,0.0,104,110
2025-11-13,3,11,0,317,0.0,64.19714675985104,23.41003030032052,0,0,None,0.0,107,110
2025-11-14,4,11,0,318,0.0,63.658894372572206,21.554600269996026,0,0,None,0.0,108,110
2025-11-15,5,11,1,319,0.0,69.49430371629884,23.586189838970604,0,0,None,0.0,85,110
2025-11-16,6,11,1,320,0.0,68.58553812559695,21.726760902199487,0,0,None,0.0,74,110
2025-11-17,0,11,0,321,0.0,61.875532430955346,27.545650162727874,0,0,None,0.0,81,110
2025-11-18,1,11,0,322,0.0,67.98932367889206,23.11478590408503,0,0,None,0.0,97,110
2025-11-19,2,11,0,323,0.0,74.91639812405175,23.422352942590003,0,0,None,1.0,128,110
2025-11-20,3,11,0,324,0.0,79.53037288627782,25.971686177316766,0,0,None,0.0,109,110
2025-11-21,4,11,0,325,0.0,62.63163739611409,23.382769052629918,1,0,None,0.0,113,110
2025-11-22,5,11,1,326,43.79680246688943,88.81118404468891,20.650144572521693,0,0,None,1.0,119,110
2025-11-23,6,11,1,327,0.0,67.62175476982813,24.811938347811655,1,0,None,1.0,100,110
2025-11-24,0,11,0,328,0.0,76.10632123023349,25.929544045784905,0,0,None,0.0,116,110
2025-11-25,1,11,0,329,0.0,72.33797398908958,28.217147488789777,0,0,None,0.0,109,110
2025-11-26,2,11,0,330,0.0,70.75635749853167,23.30385035532197,0,0,None,0.0,117,110
2025-11-27,3,11,0,331,0.0,68.82139839525229,25.913806767163884,0,0,None,0.0,101,110
2025-11-28,4,11,0,332,0.0,66.69625201194224,28.14150562831879,0,0,None,0.0,95,110
2025-11-29,5,11,1,333,0.0,61.257082261407476,26.36271162904271,0,0,None,0.0,91,110
2025-11-30,6,11,1,334,0.0,72.66487172171685,24.74995830301266,0,0,None,0.0,54,110
2025-12-01,0,12,0,335,0.0,58.711425005104175,25.03822309206278,0,0,None,0.0,65,110
2025-12-02,1,12,0,336,0.0,63.824288369290805,27.163899075950035,0,0,None,0.0,86,110
2025-12-03,2,12,0,337,0.0,67.42346956066147,24.405192970016525,0,0,None,0.0,113,110
2025-12-04,3,12,0,338,0.0,66.2288996200873,26.586464491164328,0,0,None,0.0,120,110
2025-12-05,4,12,0,339,0.0,70.66801295041215,26.528621479314886,0,0,None,0.0,127,110
2025-12-06,5,12,1,340,0.0,59.78489409160533,25.331250824163902,0,0,None,0.0,97,110
2025-12-07,6,12,1,341,0.0,68.63733465794941,28.928321854429587,0,0,None,0.0,87,110
2025-12-08,0,12,0,342,0.0,56.28583016452494,25.084310350281193,0,0,None,0.0,89,110
2025-12-09,1,12,0,343,0.0,67.0600527809832,26.231338416444775,0,0,None,0.0,93,110
2025-12-10,2,12,0,344,0.0,66.6992645519078,26.487315045613,0,0,None,1.0,137,110
2025-12-11,3,12,0,345,0.0,69.67321672929816,24.951873264455443,0,0,None,0.0,137,110
2025-12-12,4,12,0,346,0.0,66.00198699803995,26.729976297974364,0,0,None,0.0,123,110
2025-12-13,5,12,1,347,0.0,57.27391316293347,28.19114896634914,0,0,None,0.0,96,110
2025-12-14,6,12,1,348,0.0,68.58223229878786,28.353458221064795,0,0,None,0.0,69,110
2025-12-15,0,12,0,349,0.0,66.39036212666717,26.207016258280245,0,0,None,1.0,122,110
2025-12-16,1,12,0,350,0.0,76.95275530451748,25.438075383678868,0,0,None,1.0,152,110
2025-12-17,2,12,0,351,0.0,69.56291030413686,25.787559315260726,0,0,None,0.0,127,110
2025-12-18,3,12,0,352,0.0,70.49984836707826,26.3911018284054,0,0,None,0.0,115,110
2025-12-19,4,12,0,353,0.0,63.10067106251766,26.536094677491143,0,0,None,0.0,107,110
2025-12-20,5,12,1,354,0.0,60.047782666599694,27.54125626779264,0,1,Local Festival,0.0,124,110
2025-12-21,6,12,1,355,0.0,68.77729584931332,26.75963843658798,0,0,None,0.0,87,110
2025-12-22,0,12,0,356,0.0,69.88177975610041,28.267540029353885,0,0,None,0.0,97,110
2025-12-23,1,12,0,357,0.0,76.29862751255658,26.471224236373754,0,0,None,0.0,90,110
2025-12-24,2,12,0,358,0.0,66.59456052489136,30.126052659339972,0,0,None,0.0,92,110
2025-12-25,3,12,0,359,0.0,66.82592841693014,27.89553254177095,0,0,None,0.0,111,110
2025-12-26,4,12,0,360,0.0,74.36784397575539,27.78071581108484,0,0,None,0.0,134,110
2025-12-27,5,12,1,361,0.0,73.53474133081434,27.335899538077673,0,0,None,0.0,104,110
2025-12-28,6,12,1,362,0.0,69.42400582166339,29.570357848574226,0,0,None,0.0,94,110
2025-12-29,0,12,0,363,0.0,72.24951718680788,25.1809980779707,0,0,None,0.0,132,110
2025-12-30,1,12,0,364,0.0,68.97760986515155,28.543348177257002,0,0,None,0.0,142,110
